idx,osm_idx,lat,lon
237,1711296815,37.7232211,-122.4530106
238,1711296822,37.7274873,-122.458285
239,1711296844,37.7250768,-122.4582736
240,1711296874,37.7275862,-122.4583657
241,1711296909,37.7283533,-122.4516875
242,9462895024,37.7102198,-122.4126606
243,9462895025,37.7100974,-122.4127155
244,1711296945,37.7274833,-122.4581691
245,6353342913,37.7611671,-122.4892248
246,1711296967,37.7283304,-122.4523045
247,1711296973,37.7278999,-122.4523982
248,1711296983,37.7294531,-122.4582944
249,1711297019,37.7257217,-122.4582768
250,6330274394,37.774201,-122.4090894
251,633361166,37.7489843,-122.4613111
252,5497705301,37.8107947,-122.3032084
253,633361293,37.7429327,-122.4593339
254,275797257,37.8544865,-122.2609955
255,11583641967,37.83156,-122.2638692
256,11583641962,37.8317912,-122.2637664
257,204495228,37.8339382,-122.2176859
258,355490997,37.7847505,-122.391184
259,1496341778,37.7938854,-122.4022036
260,255352269,37.788995,-122.2157263
261,8573705918,37.7282351,-122.3681096
262,8573705924,37.7276089,-122.3677429
263,293625602,37.7944139,-122.39309
264,2820169731,37.8545455,-122.2664168
265,2820169732,37.8521455,-122.2680106
266,2820169735,37.8522583,-122.2671287
267,2820169738,37.8554269,-122.2654948
268,2820169740,37.8523844,-122.2661369
269,2820169750,37.8535643,-122.2683065
270,2820169751,37.8538206,-122.2663237
271,2820169753,37.8552961,-122.266514
272,2820169754,37.8528438,-122.2681467
273,2820169756,37.853094,-122.2662304
274,2820169758,37.855546,-122.2645931
275,2820169759,37.8542763,-122.2684473
276,10862747780,37.771185,-122.4452859
277,12513730815,37.7569549,-122.4544519
278,1313890609,37.7990825,-122.2166759
279,1313890628,37.7975788,-122.2172596
280,6903849343,37.7797751,-122.5051487
281,6903849344,37.7797873,-122.5049
282,6903849345,37.7798337,-122.5054362
283,2099274391,37.7960256,-122.2653218
284,2099274393,37.795932,-122.264628
285,2099274422,37.7976369,-122.2694429
286,6960997112,37.7790659,-122.2166762
287,6960997132,37.7717129,-122.190135
288,52978704,37.8614065,-122.2534952
289,52978706,37.8615285,-122.2511638
290,52978708,37.8617557,-122.2470049
291,293626968,37.7942594,-122.3932709
292,52978858,37.848836,-122.2953314
293,52978880,37.8488745,-122.3000465
294,59794830,37.8790258,-122.264471
295,59794905,37.8843206,-122.2607325
296,249063029,37.7958826,-122.2323597
297,6371174019,37.7591548,-122.1723183
298,365454990,37.7409465,-122.2024836
299,249063121,37.796608,-122.233133
300,6906996472,37.7912559,-122.4001553
301,242247479,37.7311327,-122.1899564
302,365455267,37.7445791,-122.205674
303,52979798,37.7532755,-122.1528716
304,52979800,37.7530021,-122.152457
305,52979805,37.7529701,-122.153058
306,4104677530,37.7852722,-122.4468749
307,248745788,37.8067512,-122.2439825
308,249063670,37.7943658,-122.2298843
309,286812796,37.7481512,-122.403888
310,247491320,37.8022971,-122.2813527
311,52980578,37.8712036,-122.2544156
312,52980624,37.8753287,-122.258324
313,275803029,37.855952,-122.2623777
314,217607185,37.7828842,-122.177481
315,255355928,37.7847567,-122.2252932
316,300444895,37.7698201,-122.4034396
317,1378905422,37.8263311,-122.3008199
318,388001178,37.731089,-122.4723921
319,388001187,37.7308977,-122.4721549
320,275803725,37.8560839,-122.2612541
321,275803732,37.8555802,-122.265523
322,52981368,37.7715208,-122.1568802
323,52981390,37.810447,-122.2763173
324,255356992,37.7894679,-122.2309566
325,2345064526,37.8270288,-122.2554048
326,275804265,37.8646799,-122.2606997
327,2345064533,37.8337202,-122.263658
328,4070600865,37.8707805,-122.27294
329,4044910980,37.7543362,-122.4732791
330,4044911147,37.7544316,-122.4732856
331,52982359,37.8820106,-122.3083041
332,52982361,37.878026,-122.3076236
333,4044911192,37.746977,-122.4716363
334,52982363,37.8735402,-122.3060257
335,4044911320,37.7488003,-122.4707003
336,52982537,37.8089468,-122.2453611
337,4044911404,37.755811,-122.4724164
338,52982604,37.7886409,-122.1993475
339,52982608,37.7878791,-122.1971282
340,52982610,37.787559,-122.1962119
341,52982613,37.7866019,-122.1962492
342,3197662049,37.8080725,-122.2649177
343,1313371130,37.8020286,-122.1808455
344,678982663,37.7572954,-122.1974733
345,255357978,37.7850083,-122.2343359
346,1970828317,37.7378818,-122.4074882
347,52982915,37.8002212,-122.2782275
348,52982920,37.7893015,-122.2539658
349,420508875,37.762106,-122.46942
350,420508876,37.7621535,-122.468348
351,420508878,37.7620586,-122.4704901
352,420508879,37.7620113,-122.471558
353,420508880,37.7619616,-122.4726847
354,420508881,37.761912,-122.4738071
355,420508883,37.7618646,-122.4748776
356,420508884,37.7618173,-122.4759487
357,420508886,37.761762,-122.4769847
358,678982889,37.756355,-122.197602
359,1735947581,37.7311237,-122.4586251
360,1735947596,37.7334008,-122.4658651
361,1735947610,37.7308697,-122.4584033
362,255358394,37.7810855,-122.2228579
363,365458886,37.7375767,-122.1875212
364,255358437,37.777908,-122.2265905
365,9569859259,37.8624525,-122.2791193
366,9569859260,37.8625465,-122.2783948
367,9569859262,37.8625307,-122.2787316
368,52983587,37.8271182,-122.2977733
369,52983612,37.8252924,-122.2911936
370,52983639,37.8144809,-122.301139
