idx,osm_idx,lat,lon
281,42428086,40.848626,-73.934239
282,42428090,40.849145,-73.935471
283,42428094,40.849541,-73.936397
284,42428114,40.848223,-73.9414149
285,42428170,40.7371276,-73.9903368
286,42428174,40.7378014,-73.9901312
287,42428179,40.7384888,-73.9899514
288,42428183,40.739176,-73.9897657
289,42428192,40.7398521,-73.989584
290,42428198,40.7405826,-73.9893518
291,42428201,40.7413644,-73.9891371
292,42428206,40.7422202,-73.9891049
293,42428212,40.7430463,-73.9891667
294,42428216,40.7438037,-73.9890293
295,42428220,40.744533,-73.988869
296,42428223,40.745286,-73.988729
297,42428227,40.7468087,-73.9884802
298,42428232,40.7475512,-73.9883321
299,42428253,40.7506917,-73.9878136
300,42428258,40.751444,-73.9876732
301,42428264,40.7521844,-73.9875229
302,42428268,40.7528998,-73.9873181
303,42428272,40.7536275,-73.9871097
304,42428277,40.7543309,-73.9868863
305,42428283,40.7550505,-73.9866586
306,42428287,40.7558122,-73.9864171
307,42428297,40.7579634,-73.9855335
308,42428303,40.7594263,-73.9851384
309,42428305,40.7601316,-73.9848631
310,42428307,40.7608012,-73.9845109
311,42428308,40.7614503,-73.9840983
312,42428310,40.7620858,-73.9836782
313,42428312,40.7627246,-73.9832662
314,42428313,40.763382,-73.9829033
315,42428315,40.764058,-73.9825176
316,42428321,40.7647568,-73.9822627
317,42428328,40.7654683,-73.9820384
318,42428329,40.7663007,-73.9818927
319,42428332,40.7671415,-73.981762
320,42428345,40.7046327,-74.0142203
321,42428365,40.7058713,-74.0132406
322,42428368,40.707452,-74.011947
323,42428371,40.708304,-74.011248
324,42428373,40.708592,-74.0110147
325,42428374,40.708797,-74.010846
326,42428376,40.709806,-74.009988
327,42428377,40.710327,-74.009543
328,42428379,40.710413,-74.009474
329,42428385,40.710887,-74.009063
330,42428391,40.7113899,-74.0086338
331,42428402,40.7146812,-74.0058865
332,42428405,40.715236,-74.00542
333,42428408,40.71576,-74.004976
334,42428411,40.7162869,-74.0045303
335,42428420,40.717449,-74.003533
336,42428425,40.7180338,-74.003043
337,42428428,40.7186389,-74.0025285
338,42428431,40.719153,-74.002091
339,42428433,40.7194058,-74.0018769
340,42428434,40.719938,-74.001425
341,42428436,40.7208634,-74.0006449
342,42428438,40.7217891,-73.9998554
343,42428441,40.723021,-73.998812
344,42428444,40.724235,-73.997785
345,42428447,40.7255012,-73.9967146
346,42428454,40.727211,-73.99527
347,42428458,40.7278266,-73.9947496
348,42428460,40.728412,-73.994252
349,42428464,40.729008,-73.993747
350,42428468,40.72958,-73.993262
351,42428471,40.730079,-73.992841
352,42428473,40.7306011,-73.9923997
353,42428476,40.731166,-73.991921
354,42428480,40.7317445,-73.9914619
355,42428483,40.732449,-73.991289
356,42428489,40.733214,-73.991114
357,42428491,40.733978,-73.990945
358,42428493,40.7347938,-73.9907171
359,42428524,40.7040587,-74.013192
360,42428529,40.705045,-74.0133173
361,42428570,40.7689456,-73.9822067
362,42428575,40.7706087,-73.9822655
363,42428579,40.7714459,-73.9822732
364,42428588,40.7726498,-73.9822961
365,42428590,40.7731035,-73.9823161
366,42428595,40.7739304,-73.9823484
367,42428598,40.7747352,-73.982312
368,42428601,40.7755451,-73.9822819
369,42428604,40.7763503,-73.9822502
370,42428610,40.7771407,-73.982225
371,42428634,40.7787921,-73.9820581
372,42428637,40.7795997,-73.9818489
373,42428640,40.7803332,-73.9816348
374,42428643,40.7810582,-73.9814257
375,42428645,40.7818019,-73.9811764
376,42428648,40.7825164,-73.9809212
377,42428653,40.783893,-73.9800838
378,42428657,40.7852008,-73.9791229
379,42428661,40.7858192,-73.9786487
380,42428663,40.7864652,-73.9781723
381,42428670,40.7876892,-73.9771797
382,42428674,40.7883609,-73.9766072
383,42428678,40.788995,-73.9760614
384,42428682,40.7896182,-73.9755987
385,42428689,40.7908742,-73.9746797
386,42428695,40.7915093,-73.974213
387,42428701,40.7921407,-73.9737576
388,42428705,40.792771,-73.9732956
389,42428709,40.7933947,-73.9728492
390,42428711,40.794038,-73.9724164
391,42428714,40.7947101,-73.9719192
392,42428716,40.7953622,-73.9714107
393,42428720,40.7959957,-73.9709211
394,42428723,40.7966222,-73.9704634
395,42428725,40.7972533,-73.9700079
396,42428728,40.7978702,-73.9695717
397,42428737,40.7985082,-73.9691157
398,42428742,40.7991422,-73.9686501
399,42428746,40.7998293,-73.9683196
400,42428751,40.8005442,-73.9680997
401,42428760,40.8022513,-73.9679079
402,42428770,40.8036112,-73.9672429
403,42428782,40.8042102,-73.9667891
404,42428790,40.8048633,-73.9663136
405,42428799,40.8054904,-73.9658601
406,42428807,40.8061176,-73.9654027
407,42428814,40.8067455,-73.9649464
408,42428833,40.8073825,-73.9644822
409,42428844,40.8112589,-73.9616861
410,42428858,40.8151825,-73.9588379
411,42428863,40.8158075,-73.9583909
412,42428867,40.8163677,-73.9579743
413,42428869,40.8169955,-73.9575149
414,42428873,40.817612,-73.9570651
415,42428876,40.8182375,-73.9566189
416,42428880,40.8188645,-73.9561599
417,42428892,40.8201687,-73.9552062
418,42428912,40.8214465,-73.9542759
419,42428913,40.8220806,-73.9538135
420,42428914,40.822698,-73.9533594
421,42428917,40.823318,-73.9529044
422,42428919,40.8239402,-73.9524477
423,42428922,40.8245785,-73.9519855
424,42428926,40.8251983,-73.9515358
425,42428928,40.8258119,-73.9510825
426,42428931,40.8264958,-73.9505823
427,42428934,40.8271631,-73.9500994
428,42428936,40.8277858,-73.9496453
429,42428939,40.8284141,-73.949184
430,42428941,40.8290241,-73.9487404
431,42428944,40.8296535,-73.9482817
432,42428947,40.8302751,-73.9478285
433,42428951,40.8309006,-73.9473687
434,42428953,40.8315246,-73.9469124
435,42428956,40.8328285,-73.9459609
436,42428958,40.8334857,-73.945481
437,42428961,40.8341411,-73.9450015
438,42428962,40.834739,-73.9445661
439,42428964,40.8359959,-73.9436514
440,42428965,40.8366143,-73.9431927
441,42428966,40.8372479,-73.9427349
442,42428967,40.8378398,-73.9422972
443,42428970,40.8384885,-73.9418259
444,42428973,40.8392425,-73.9412769
445,42428975,40.8399295,-73.9407749
446,42428978,40.8411266,-73.9398609
447,42428980,40.8416657,-73.9392736
448,42428984,40.842436,-73.939255
449,42428985,40.843223,-73.939177
450,42428989,40.843942,-73.939025
451,42428994,40.8446886,-73.9388653
452,42428998,40.8454318,-73.9386774
453,42429002,40.846193,-73.938451
