src,dst,osm_src,osm_dst,length,highway,maxspeed,lanes,oneway,speed_kph,free_flow_time_s,capacity_vph
17,1293,42421800,42435308,80.57150854434367,secondary,25.0,4,False,25,11.602297230385489,7200
17,117,42421800,42424851,80.76283530508906,secondary,25.0,4,False,25,11.629848283932823,7200
18,1644,42421803,42437300,80.82424440789173,primary,,4,True,60,4.8494546644735035,7200
18,17,42421803,42421800,273.3326739091509,residential,,1,True,30,32.79992086909811,1800
19,18,42421806,42421803,271.7345441160287,residential,,1,True,30,32.60814529392344,1800
19,2137,42421806,42442475,81.10718431149273,primary,,3,True,60,4.866431058689564,5400
20,4563,42421809,11655721355,17.094833498217778,residential,,1,True,30,2.051380019786133,1800
20,403,42421809,42428663,80.17323725681166,primary,25.0,4,True,25,11.544946164980878,7200
21,20,42421810,42421809,109.34141085719355,residential,,1,True,30,13.120969302863225,1800
21,793,42421810,42431030,80.69870980297061,tertiary,25.0,2,False,25,11.620614211627768,3600
21,794,42421810,42431034,80.27575568887858,tertiary,25.0,3,False,25,11.559708819198514,5400
22,21,42421820,42421810,215.28358881705336,residential,,1,True,30,25.8340306580464,1800
22,1646,42421820,42437312,89.45689629042595,secondary,,1,False,50,6.440896532910668,1800
22,2084,42421820,42441569,88.05170357184592,secondary,,1,False,50,6.339722657172906,1800
23,773,42421828,42430942,101.19095465618736,tertiary,20.0,2,False,20,18.214371838113724,3600
23,772,42421828,42430938,127.40661105144437,tertiary,20.0,2,False,20,22.933189989259986,3600
24,3407,42421852,561035342,261.715633567817,residential,,1,False,30,31.40587602813804,1800
24,2158,42421852,42442584,96.326622818321,secondary,,1,False,50,6.935516842919112,1800
24,1824,42421852,42438928,171.36273551488048,secondary,,1,False,50,12.338116957071394,1800
25,26,42421857,42421865,85.26610102539676,residential,,1,False,30,10.231932123047612,1800
25,3407,42421857,561035342,22.31490663086506,residential,,1,False,30,2.677788795703807,1800
25,3749,42421857,1506591534,246.77368979992175,primary,,2,True,60,14.806421387995304,3600
26,25,42421865,42421857,85.26610102539678,residential,,1,False,30,10.231932123047613,1800
26,2272,42421865,42443181,171.55111084368392,residential,,2,False,30,20.586133301242068,3600
26,3739,42421865,1332860731,244.92511865067996,residential,,2,False,30,29.391014238081592,3600
27,28,42421877,42421889,310.92199019167185,residential,25.0,1,True,25,44.77276658760074,1800
27,1725,42421877,42437949,77.14403507117763,secondary,25.0,2,True,25,11.108741050249577,3600
28,947,42421889,42432191,42.12075670022354,residential,25.0,1,True,25,6.06538896483219,1800
28,659,42421889,42430241,81.50372482347102,secondary,25.0,3,True,25,11.736536374579826,5400
29,32,42421941,42421960,27.203516056484418,primary,20.0,4,False,20,4.896632890167195,7200
29,2985,42421941,42453902,150.4341452037667,primary,20.0,4,False,20,27.078146136678004,7200
30,29,42421946,42421941,61.304433247136664,residential,20.0,1,True,20,11.0347979844846,1800
31,2358,42421951,42444223,77.96996298650583,primary,20.0,2,False,20,14.034593337571051,3600
31,33,42421951,42421965,23.06211254140115,primary,20.0,1,True,20,4.151180257452207,1800
31,30,42421951,42421946,73.3372403545331,residential,20.0,1,True,20,13.200703263815958,1800
32,263,42421960,42427956,66.40830855596315,residential,20.0,2,False,20,11.953495540073366,3600
32,905,42421960,42431898,253.81341668065255,primary,20.0,3,False,20,45.686415002517464,5400
32,33,42421960,42421965,129.8556403771008,residential,20.0,1,True,20,23.374015267878143,1800
32,29,42421960,42421941,27.203516056484418,primary,20.0,4,False,20,4.896632890167195,7200
33,4120,42421965,4145794861,162.3809285624004,primary,20.0,1,True,20,29.228567141232077,1800
34,4275,42421969,5706568625,79.92365293207123,secondary,25.0,2,True,25,11.509006022218257,3600
35,3715,42421972,1061531777,21.559177211377477,residential,,1,True,30,2.587101265365297,1800
35,386,42421972,42428570,93.68743635090745,primary,25.0,4,True,25,13.490990834530672,7200
36,35,42421974,42421972,156.6420678377957,residential,,2,True,30,18.797048140535484,3600
36,3731,42421974,1241742627,79.99102723435972,primary,25.0,3,True,25,11.518707921747799,5400
37,4376,42421982,7050687060,78.78386786545938,primary,25.0,3,True,25,11.344876972626151,5400
37,3964,42421982,2974462027,80.34603775364542,residential,25.0,2,False,25,11.56982943652494,3600
38,37,42421985,42421982,275.7305817526065,tertiary,,1,True,40,24.815752357734585,1800
38,4020,42421985,3533937800,99.10003565800267,residential,25.0,2,False,25,14.270405134752384,3600
38,777,42421985,42430981,79.61423826235159,secondary,,5,False,50,5.732225154889314,9000
38,3876,42421985,2061592973,79.18476772768949,secondary,,1,False,50,5.701303276393643,1800
39,40,42421993,42421996,274.1073964034899,residential,,1,True,30,32.892887568418786,1800
39,839,42421993,42431447,81.18301898112851,secondary,25.0,4,False,25,11.690354733282506,7200
39,4382,42421993,7106818627,79.73512695700647,secondary,25.0,4,False,25,11.48185828180893,7200
40,41,42421996,42422000,271.01562602505305,residential,,1,True,30,32.52187512300637,1800
40,1736,42421996,42438043,79.99951383413487,primary,25.0,4,True,25,11.519929992115422,7200
41,3714,42422000,1061531768,130.45078030413174,residential,,1,True,30,15.654093636495809,1800
41,1611,42422000,42437052,79.95187441752103,primary,,1,True,60,4.797112465051261,1800
42,43,42422006,42422016,127.52244752832432,residential,,1,True,30,15.302693703398917,1800
42,407,42422006,42428682,79.18182198080412,primary,25.0,4,True,25,11.402182365235792,7200
43,44,42422016,42422018,213.4771562453786,residential,,1,True,30,25.61725874944543,1800
43,797,42422016,42431044,79.78014207804749,tertiary,25.0,3,False,25,11.488340459238838,5400
43,798,42422016,42431057,78.85737246905526,tertiary,25.0,2,False,25,11.355461635543957,3600
44,1738,42422018,42438052,90.33473022709781,secondary,,1,False,50,6.504100576351042,1800
44,1612,42422018,42437058,90.47565612343946,secondary,,1,False,50,6.5142472408876415,1800
45,1663,42422026,42437401,173.4249028332679,residential,20.0,3,False,20,31.216482509988225,5400
45,3680,42422026,889298452,30.93603128602215,residential,20.0,2,False,20,5.568485631483987,3600
45,3227,42422026,246858433,108.21305783558127,residential,20.0,3,False,20,19.47835041040463,5400
46,2953,42422028,42453395,305.11170933530644,trunk,30.0,4,True,30,36.61340512023677,7200
46,3227,42422028,246858433,25.311787915972623,residential,20.0,1,False,20,4.556121824875072,1800
47,1744,42422038,42438155,86.8814954891243,secondary,20.0,3,True,20,15.638669188042375,5400
47,48,42422038,42422042,106.89022153851413,unclassified,20.0,2,False,20,19.240239876932545,3600
48,47,42422042,42422038,106.89022153851413,unclassified,20.0,2,False,20,19.240239876932545,3600
48,49,42422042,42422050,117.52668986809103,residential,20.0,1,True,20,21.154804176256384,1800
48,350,42422042,42428374,46.18473663732369,secondary,20.0,2,True,20,8.313252594718264,3600
49,3025,42422050,42454795,63.23871846465653,residential,20.0,1,True,20,11.382969323638175,1800
49,50,42422050,42422053,136.3887383896802,residential,20.0,1,True,20,24.54997291014244,1800
50,4342,42422053,6262915548,88.09451722690845,residential,20.0,1,True,20,15.857013100843522,1800
50,2729,42422053,42448583,37.15253259795431,residential,20.0,1,True,20,6.687455867631776,1800
51,52,42422086,42422110,72.39020173006854,motorway_link,,1,True,30,8.686824207608224,1800
51,4092,42422086,3931524260,56.539906748214854,residential,25.0,1,True,25,8.141746571742939,1800
52,53,42422110,42422168,80.47285230286757,motorway_link,,1,True,30,9.656742276344108,1800
53,3320,42422168,371225132,358.05426008399206,motorway_link,,1,True,30,42.96651121007904,1800
54,719,42422258,42430589,85.04364285816274,secondary,25.0,1,True,25,12.246284571575435,1800
55,3272,42422270,278608420,341.4762271531303,motorway_link,25.0,1,True,25,49.17257671005076,1800
55,2861,42422270,42451465,866.9520057917429,motorway,40.0,1,True,40,78.02568052125686,1800
56,1086,42422283,42433229,101.19204319509305,primary,20.0,4,False,20,18.21456777511675,7200
